2.871224164962768555e+00	6.105550816012008290e-18	2.205013200777309566e-17
2.871900558471679688e+00	-1.453273663156701795e-17	2.733448635584950245e-17
2.872576951980590820e+00	-2.109483027920429544e-17	2.812236614787510934e-17
2.873253345489501953e+00	-2.198063504242817333e-17	2.490902676700743528e-17
2.873929738998413086e+00	7.475059074300967074e-18	1.802990886341436424e-17
2.874606132507324219e+00	6.414914288752941445e-18	1.382201875213027631e-17
2.875282526016235352e+00	-4.981831176514194414e-18	9.319778727402143625e-18
2.875958919525146484e+00	-2.223985523585197735e-18	7.218146533238213362e-18
2.876635313034057617e+00	-4.561104873149681362e-18	7.692214311558262461e-18
2.877311706542968750e+00	-8.774891296257815330e-18	7.967114477687846995e-18
2.877988100051879883e+00	-1.020360059551832668e-17	1.202439162503647266e-17
2.878664493560791016e+00	-1.866242509281386920e-17	1.275926333371574601e-17
2.879340887069702148e+00	-1.737253851375065551e-17	1.645831178239223705e-17
2.880017280578613281e+00	-7.242008964522360428e-18	1.795904959511213758e-17
2.880693674087524414e+00	-1.785084031868059987e-18	1.828785353233981189e-17
2.881370067596435547e+00	-5.907742292484225331e-18	2.150272379909368988e-17
2.882046461105346680e+00	6.917090609195468468e-18	1.976179018382514535e-17
2.882722854614257812e+00	2.494791526425639157e-17	1.891985993228676067e-17
2.883399248123168945e+00	-7.847516286506220303e-18	1.890510449664882466e-17
2.884075641632080078e+00	-2.678821156485349866e-18	1.822894814659033482e-17
2.884752035140991211e+00	8.320942535643885182e-18	1.997195790778966689e-17
2.885428428649902344e+00	1.667332712525662838e-17	1.893128619238828912e-17
2.886104822158813477e+00	1.518546744473227506e-17	1.861921644674642457e-17
2.886781215667724609e+00	1.034996828095588463e-18	1.790214012771387364e-17
2.887457609176635742e+00	3.664629191431024890e-18	1.779029172505419883e-17
2.888134002685546875e+00	-1.155924370730810729e-18	2.042317967984574877e-17
2.888810396194458008e+00	-6.888904541279106411e-18	1.751825680087360526e-17
2.889486789703369141e+00	-7.573143100477664144e-18	1.763073894109705422e-17
2.890163183212280273e+00	1.519859992320462946e-18	1.894269106957070008e-17
2.890839576721191406e+00	-6.850460846023083118e-18	1.715770904850222783e-17
2.891515970230102539e+00	-8.463888561888111243e-19	1.326739208786404103e-17
2.892192363739013672e+00	4.019350088787403558e-18	1.250996923288092224e-17
2.892868757247924805e+00	-4.202328327308824820e-18	9.817124939331136053e-18
2.893545150756835938e+00	-2.704678460170092847e-18	8.321111823900530823e-18
2.894221544265747070e+00	5.827509251876870836e-18	9.105676538519604152e-18
2.894897937774658203e+00	1.961398489704222281e-17	8.223106748791082954e-18
2.895574331283569336e+00	1.140684997732375753e-17	8.432550149313942635e-18
2.896250724792480469e+00	9.234711764798931110e-18	8.442752759127920910e-18
2.896927118301391602e+00	3.780302764444951856e-18	9.941796180970322465e-18
2.897603511810302734e+00	1.087348214442875549e-17	9.694485169714069820e-18
2.898279905319213867e+00	9.185615458755402130e-18	9.062312392276964253e-18
2.898956298828125000e+00	-1.879596183173897418e-18	8.579318168411195955e-18
2.899632692337036133e+00	-6.870632641853322139e-18	9.701904128285630009e-18
2.900309085845947266e+00	-1.054758904084087751e-17	1.034505304815215783e-17
2.900985479354858398e+00	-1.302328806316462920e-17	1.102441561845968052e-17
2.901661872863769531e+00	-7.298552643562099738e-18	1.248582201035008954e-17
2.902338266372680664e+00	-7.515528133307459654e-18	1.330914405590714514e-17
2.903014659881591797e+00	-1.270770903661136513e-17	1.222270659908905671e-17
2.903691053390502930e+00	-2.282702899580849855e-17	1.132697091032911798e-17
2.904367446899414062e+00	-1.883391517207807493e-17	1.342629204250812735e-17
2.905043840408325195e+00	6.483890894436472917e-18	1.816433895627087847e-17
2.905720233917236328e+00	1.857385688763548199e-17	1.798862226960474066e-17
2.906396627426147461e+00	-1.885309976730224182e-17	1.331015657739083310e-17
2.907073020935058594e+00	-1.914668411609251028e-17	1.460430786688460729e-17
2.907749414443969727e+00	2.048287322203970209e-17	1.943544272141173718e-17
2.908425807952880859e+00	4.368649798540118329e-18	2.117606666623671510e-17
2.909102201461791992e+00	-1.028097029532390828e-17	2.026345189319747366e-17
2.909778594970703125e+00	-2.001465030641221093e-17	1.485443456418370407e-17
2.910454988479614258e+00	-4.522724759781207764e-18	1.662062856553008831e-17
2.911131381988525391e+00	-1.719661616117367351e-17	1.434896643400326637e-17
2.911807775497436523e+00	-1.690861403226622796e-17	1.707857406411619979e-17
2.912484169006347656e+00	-9.530996703085673927e-18	1.708385601615760194e-17
2.913160562515258789e+00	-5.086788541829606027e-18	1.554177637888557037e-17
2.913836956024169922e+00	-1.451866063302451864e-17	1.549821054823272603e-17
2.914513349533081055e+00	-2.762100671009316596e-18	1.481682142266904466e-17
2.915189743041992188e+00	3.019564101341791520e-18	1.361802643412370611e-17
2.915866136550903320e+00	8.731137124863358619e-18	1.308855886285817541e-17
2.916542530059814453e+00	-2.520918924357504235e-18	1.184635476296671368e-17
2.917218923568725586e+00	1.822473641494661772e-18	1.127552926947596482e-17
2.917895317077636719e+00	-1.085567836277774958e-18	1.091815056735960597e-17
2.918571710586547852e+00	4.886329843743947160e-18	1.097823336715428790e-17
2.919248104095458984e+00	8.571279185173331836e-18	8.678373484850881400e-18
2.919924497604370117e+00	1.378198391361265081e-17	8.948417019274631648e-18
2.920600891113281250e+00	9.146181511242648876e-18	8.454567371105305894e-18
2.921277284622192383e+00	8.745995239002288976e-18	8.373164689676673372e-18
2.921953678131103516e+00	1.066461245256014879e-17	7.784328912513144646e-18
2.922630071640014648e+00	9.479563807096835943e-18	7.081773411552365429e-18
2.923306465148925781e+00	1.842882671642609274e-17	5.935376890838429880e-18
2.923982858657836914e+00	1.465128388177281535e-17	6.705917458952570171e-18
2.924659252166748047e+00	2.264055759688256643e-17	6.351621619856485731e-18
2.925335645675659180e+00	2.229490845646643014e-17	7.691383495325039369e-18
2.926012039184570312e+00	2.123380830258745823e-17	1.011188564523528408e-17
2.926688432693481445e+00	3.182499595950545878e-17	1.015592416367958505e-17
2.927364826202392578e+00	2.281274175231561605e-17	1.211686832062703377e-17
2.928041219711303711e+00	1.196135129705623986e-17	1.215479550914395572e-17
2.928717613220214844e+00	8.054551002403996137e-18	1.131408897708502179e-17
2.929394006729125977e+00	-1.359510237225246023e-17	1.443161245977227270e-17
2.930070400238037109e+00	-1.133250880463363468e-17	1.608211886964571826e-17
2.930746793746948242e+00	-1.258183301831602635e-17	1.620565846743176295e-17
2.931423187255859375e+00	-2.990435356006302163e-17	1.673057831012441401e-17
2.932099580764770508e+00	-2.474274151613383932e-17	1.598956647997637004e-17
